URL link,Title,Date,Source,Source Link,description,keywords,og:description,twitter:description,article:section,article:summary,article text,@id,@context,@type,publisher,headline,image,datePublished,dateModified,author,isAccessibleForFree,hasPart,mainEntityOfPage,itemListElement,url,logo,@graph,audio,isPartOf,breadcrumb,potentialAction
",,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5mcmF0bWF0LmluZm8vYXJ0aWNsZS8yMTEzOTkvY3VsdHVyZS90ZWNobm9sb2dpZS1saW50ZWxsaWdlbmNlLWFydGlmaWNpZWxsZS1hdS1jZW50cmUtZHVuZS1qb3VybmVlLXNjaWVudGlmaXF1ZS1lbi1tYXJz0gEA?oc=5,Technologie: L'intelligence artificielle au centre d'une journée scientifique en mars - Fraternité Matin,2021-02-19,Fraternité Matin,https://www.fratmat.info,Une journée scientifique consacrée à la technologie de l’intelligence artificielle. C’est le défi qu’entend relever le Groupe école Asp sis à...,"Technologie:,L’intelligence,artificielle,au,centre,d’une,journée,scientifique,en,mars","Une journée scientifique consacrée à la technologie de l’intelligence artificielle. C’est le défi qu’entend relever le Groupe école Asp sis à Cocody. Qui abritera, le...","Une journée scientifique consacrée à la technologie de l’intelligence artificielle. C’est le défi qu’entend relever le Groupe école Asp sis à Cocody. Qui abritera, le...",Culture,N/A,N/A,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiiAFodHRwczovL25ld3MuYWJpZGphbi5uZXQvYXJ0aWNsZXMvNjg4MDUyL2NvdGUtZGl2b2lyZS1sZS1zZWN0ZXVyLWR1LW51bWVyaXF1ZS1lc3QtbGUtcGx1cy1ncmFuZC1wb3Vydm95ZXVyLWRlbXBsb2ktZGFucy1sZS1wYXlzLW9mZmljaWVs0gEA?oc=5,Côte d’Ivoire : le secteur du numérique est le plus grand pourvoyeur d’emploi dans le pays (Officiel) - Abidjan.net,2021-02-19,Abidjan.net,https://news.abidjan.net,"Les résultats d’une étude réalisée par la Direction Générale de l’Emploi avec l’appui de l’Organisation Internationale du Travail (OIT),  ont été rendus publics lors d’un atelier de restitution ce jeudi 18 février au siège du Patronat ivoirien à Abidjan-Plateau....","article actualité, reportage article, article actualité abidjan, article actualité côte d'ivoire, news abidjan, news côte d'ivoire","Les résultats d’une étude réalisée par la Direction Générale de l’Emploi avec l’appui de l’Organisation Internationale du Travail (OIT),  ont été rendus publics lors d’un atelier de restitution ce jeudi 18 février au siège du Patronat ivoirien à Abidjan-Plateau....","Les résultats d’une étude réalisée par la Direction Générale de l’Emploi avec l’appui de l’Organisation Internationale du Travail (OIT),  ont été rendus publics lors d’un atelier de restitution ce jeudi 18 février au siège du Patronat ivoirien à Abidjan-Plateau....",N/A,N/A,"


Économie
Publié le vendredi 19 février 2021  |  Abidjan.net

Côte d’Ivoire : le secteur du numérique est le plus grand pourvoyeur d’emploi dans le pays (Officiel)


10

    Partages
  


Partager


Partager


Tweeter


Partager




                    © Abidjan.net Par Donald
                    Atelier de restitution de l`étude sur le secteur du numérique et ses métiers en Côte d’Ivoire
					Abidjan le 18 février 2021. Le rapport sur la promotion des emplois dans le secteur du numérique en Côte d’Ivoire a été restitué ce jeudi au cours d`un atelier organisé par la Direction Générale de l`Emploi ( DGE)avec l`appui de l`Organisation Internationale du Travail ( OIT).                
















Voir tout l'album photo





                    Les résultats d’une étude réalisée par la Direction Générale de l’Emploi avec l’appui de l’Organisation Internationale du Travail (OIT),  ont été rendus publics lors d’un atelier de restitution ce jeudi 18 février au siège du Patronat ivoirien à Abidjan-Plateau. 

Selon ce rapport réalisé sur l’état financier d’entreprises de 2013 à 2016, avec une croissance de l’ordre de 71% sur la période, le secteur du numérique est l’un des plus performant en terme de création d’emploi dans notre pays.

Les profils les plus recherchés par les entreprises du secteur du numérique selon l’ordre  d’importance sont : Les infographes/designer (18,66%), les développeurs web et mobile (15,31%), les informaticiens (12,11%), les spécialistes en réseau informatique et télécommunication (10%), les community manager (6,6%) etc.

Certains profils jusque-là marginaux tel que les ingénieurs cloud et réseau, des data scientist, des pilotes de drone ou encore de concepteurs et réalisateurs d’application embarquée et d’intelligence artificielle, sont de plus en plus sollicités selon cette étude.

Ce rapport mentionne par ailleurs que le secteur des  Tic est l’un des moins inégalitaires, en termes de pourcentage d’emplois formels occupés par les femmes. Avec l’occupation par celles-ci de plus du tiers des emplois proposés dans ce secteur. Des statistiques qui propulsent le secteur des Tic à la 6e position des secteurs employant le plus de femmes.

En remettant ce rapport à la tutelle, Frédéric Lapeyre , Directeur pays du Bureau international du Travail ( BIT), a marqué la disponibilité du BIT à accompagner le gouvernement dans sa politique économique et sociale dans le cadre de la Coopération des Nations Unies pour le Développement Durable (CCDD)  2021-2025 conformément à ses missions. Il a par ailleurs appelé le secteur privé à s’impliquer davantage dans la valorisation des métiers liés aux TIC.

Comme recommandations, ce rapport propose la valorisation des emplois liés au numérique, le développement des programmes de vulgarisation du numérique, ou encore la prise en compte de l’adéquation formation-emploi dans le secteur.

Au regard des résultats de cette étude, le numérique constitue un véritable vivier d’opportunités et de possibilités d’insertion socio-économiques. 

Cyprien K.			
					
                


10

    Partages
  


Partager


Partager


Tweeter


Partager







",,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vbC1mcmlpLmNvbS90ZWNobm9sb2dpZS1iaWVudG90LXVuZS1qb3VybmVlLWRlZGllZS1hLWxpbnRlbGxpZ2VuY2UtYXJ0aWZpY2llbGxlL9IBAA?oc=5,Technologie : bientôt une journée dédiée à l'intelligence artificielle - L-FRII,2021-02-19,L-FRII,https://l-frii.com,"À l'initiative du Groupe école ASP, une journée dédiée à l'intelligence artificielle (IA) est prévue le samedi 13",N/A,"À l'initiative du Groupe école ASP, une journée dédiée à l'intelligence artificielle (IA) est prévue le samedi 13",N/A,N/A,N/A,"

 







 




Comment choisir le meilleur bookmaker au Togo ? 












 








Comment choisir le meilleur bookmaker au Togo ? 







",,,,,,,,,,,,,,,,,,,,
